Date,0
2021-01-05,10037.44911807792
2021-01-06,10136.849944662663
2021-01-07,10331.821250813753
2021-01-08,10452.194683597409
2021-01-11,10293.422829268377
2021-01-12,10309.796407425018
2021-01-13,10390.21389662113
2021-01-14,10283.719044938682
2021-01-15,10262.059164561155
2021-01-19,10270.881138042287
2021-01-20,10465.533594692964
2021-01-21,10446.263797391819
2021-01-22,10403.622882099096
2021-01-25,10542.689651548615
2021-01-26,10487.620401487951
2021-01-27,10196.891833534442
2021-01-28,10304.877224667585
2021-01-29,10120.542074702282
2021-02-01,10259.38088893202
2021-02-02,10412.002216545821
2021-02-03,10310.029927203073
2021-02-04,10440.421017265311
2021-02-05,10560.905945502005
2021-02-08,10609.17985380716
2021-02-09,10620.622663952514
2021-02-10,10588.320214229327
2021-02-11,10554.359429097432
2021-02-12,10576.923510181841
2021-02-16,10460.025084979094
2021-02-17,10450.932349965195
2021-02-18,10449.145100401629
2021-02-19,10324.926465380533
2021-02-22,10092.695489945345
2021-02-23,10047.680945282751
2021-02-24,10060.281686055452
2021-02-25,9826.997438605493
2021-02-26,9798.931524718211
2021-03-01,10040.770189873389
2021-03-02,9918.662478392444
2021-03-03,9649.628206350291
2021-03-04,9457.108772988124
2021-03-05,9537.43963519594
2021-03-08,9462.12381188364
2021-03-09,9855.86518947184
2021-03-10,9882.448199217946
2021-03-11,10051.335920344396
2021-03-12,10064.121629746276
2021-03-15,10050.504423275635
2021-03-16,10013.931836132075
2021-03-17,9940.555984321496
2021-03-18,9680.703142055856
2021-03-19,9764.73860174334
2021-03-22,9934.849866810082
2021-03-23,9967.053429561194
2021-03-24,9813.32010518584
2021-03-25,9829.779200518871
2021-03-26,9960.559970673408
2021-03-29,9960.317630657739
2021-03-30,9922.753663229587
2021-03-31,10062.481505849879
2021-04-01,10154.069195679596
2021-04-05,10321.08236792149
2021-04-06,10321.91099109944
2021-04-07,10299.49787248926
2021-04-08,10357.701528106216
2021-04-09,10393.773080593339
2021-04-12,10459.574473678753
2021-04-13,10591.348606465208
2021-04-14,10525.493570851542
2021-04-15,10666.172433399346
2021-04-16,10706.976404850062
2021-04-19,10614.19647113861
2021-04-20,10614.558360978046
2021-04-21,10613.83952276901
2021-04-22,10576.486396610866
2021-04-23,10633.252100863077
2021-04-26,10599.26715341172
2021-04-27,10542.276250412599
2021-04-28,10500.447738778113
2021-04-29,10564.757866636142
2021-04-30,10546.280851572366
2021-05-03,10506.83283606944
2021-05-04,10395.871552264569
2021-05-05,10349.144492972833
2021-05-06,10374.56173643339
2021-05-07,10477.351682710281
2021-05-10,10346.642735934269
2021-05-11,10261.849816113314
2021-05-12,9989.800794429044
2021-05-13,10037.70106838416
2021-05-14,10186.957451167236
2021-05-17,10089.060283530782
2021-05-18,10058.113839000624
2021-05-19,10052.112953110354
2021-05-20,10251.527166650354
2021-05-21,10243.051857139188
2021-05-24,10331.641823566477
2021-05-25,10293.203868659746
2021-05-26,10330.08235457877
2021-05-27,10350.592307847246
2021-05-28,10360.871803754982
2021-06-01,10291.143742958271
2021-06-02,10270.05543267503
2021-06-03,10225.180577373667
2021-06-04,10318.546870794718
2021-06-07,10368.368223396592
2021-06-08,10307.132794208357
2021-06-09,10279.336002914417
2021-06-10,10383.376338675624
2021-06-11,10399.657411914923
2021-06-14,10440.702597795329
2021-06-15,10397.281251899645
2021-06-16,10352.63453683189
2021-06-17,10508.888651119303
2021-06-18,10457.462719434345
2021-06-21,10547.770578429208
2021-06-22,10634.767461247311
2021-06-23,10650.25171959975
2021-06-24,10727.91509326062
2021-06-25,10757.280148355681
2021-06-28,10855.525999795946
2021-06-29,10855.050237099174
2021-06-30,10820.670602991404
2021-07-01,10857.661275755994
2021-07-02,10907.851994343735
2021-07-06,10923.921566909457
2021-07-07,10955.754629484743
2021-07-08,10924.134358062505
2021-07-09,10973.606093208644
2021-07-12,11029.472640308
2021-07-13,10975.5314484694
2021-07-14,10986.063532196325
2021-07-15,10984.214746995129
2021-07-16,11031.05892178537
2021-07-19,10950.245064103003
2021-07-20,11064.36274883336
2021-07-21,11019.447698898142
2021-07-22,11051.577602369944
2021-07-23,11186.348322540216
2021-07-26,11170.321018250754
2021-07-27,11134.910858888663
2021-07-28,11156.158532870331
2021-07-29,11218.948858066884
2021-07-30,11260.175583310498
