Date,Open,High,Low,Close,Volume
2021-01-04,79.87674487567256,79.90276230108165,78.04677763101596,78.38501739501953,1532900
2021-01-05,78.36767684382382,78.70591661729452,77.16215424261433,78.13350677490234,1584200
2021-01-06,78.04677980067736,79.59054217506439,77.5350861084932,79.1222152709961,1624200
2021-01-07,79.16558592275406,79.39108134049197,76.41630058341714,76.54639434814453,1555000
2021-01-08,76.73717699051778,77.01470719267633,75.40156082486672,76.27751159667969,1488600
2021-01-11,76.17345324600996,76.40761670084808,74.6383589173899,75.41891479492188,878300
2021-01-12,74.37817462920634,75.0112873664848,73.23336160021205,73.95320129394531,1159200
2021-01-13,74.77710473700746,76.55503004712259,74.11796812674714,76.19944763183594,1310600
2021-01-14,76.31221101072775,76.42496200846016,74.68172174393014,75.33218383789062,1134200
2021-01-15,75.29748288166824,77.1968340901713,74.94190041952342,76.91930389404297,1354100
2021-01-19,77.19684704477801,77.39631839152185,76.06070203075791,76.20814514160156,1133000
2021-01-20,75.99132267493198,76.99736730013731,75.64440822536909,76.62443542480469,1232700
2021-01-21,76.02601017361927,76.58973867604314,75.73113059346856,76.17344665527344,999800
2021-01-22,76.27752356435501,76.27752356435501,75.3061710128193,75.78317260742188,1189000
2021-01-25,75.6097248302316,77.96873541884533,75.29750245133604,77.56978607177734,1306600
2021-01-26,77.30958594788757,77.77791943988608,75.96529500140059,77.48303985595703,1170400
2021-01-27,77.11879215121776,80.70067468270398,76.78922703866911,78.78397369384766,3078100
2021-01-28,78.54112856740434,80.05020540961787,77.60446816842675,77.62181091308594,1622400
2021-01-29,77.24020223366519,78.17686922367392,76.48567045019357,77.1014404296875,1163500
2021-02-01,77.3963256817031,77.71722274314526,76.24284443057617,76.79790496826172,887400
2021-02-02,76.86725475025646,77.56975815839827,75.93059456746931,76.13874053955078,1261300
2021-02-03,75.98264128913779,76.27751424429802,75.23677760428967,75.64440155029297,1307900
2021-02-04,75.60971777215975,76.49434335188946,74.62969055129295,75.23678588867188,1578800
2021-02-05,75.62705040251215,76.40760617248978,75.01995514633069,75.2974853515625,1324100
2021-02-08,75.22809622168855,75.29748042266519,73.76239302289616,73.86646270751953,1012900
2021-02-09,74.11797332763672,74.42152092706952,73.01652729059731,74.11797332763672,1001000
2021-02-10,74.75110851373412,75.36687852307074,73.72771451953626,74.49092102050781,1160400
2021-02-11,74.36677541101876,74.78638634283574,73.27404625153542,73.38768768310547,1144300
2021-02-12,73.16915847548279,73.49260878119505,72.05894833177969,72.60094451904297,1262500
2021-02-16,72.48730226171475,72.49604596514227,70.64277433850698,70.96622467041016,1497100
2021-02-17,71.17601422954888,71.92781252304418,71.07985351739318,71.70926666259766,1142300
2021-02-18,71.89284488087897,73.27405632910495,71.52568943347421,72.97683715820312,1938500
2021-02-19,72.97684667169418,73.37022660669717,72.33868973702103,72.75830078125,2412400
2021-02-22,72.65337823033947,72.9331166335511,71.12355737882503,71.71800231933594,1818700
2021-02-23,72.242512419477,74.03459097732281,71.78794000633252,73.44888305664062,2056200
2021-02-24,73.0992056251592,73.16913521621288,71.58686567099825,71.62183380126953,1552200
2021-02-25,71.49072265625,71.87536551484845,70.41548072988147,71.49072265625,1646800
2021-02-26,71.6917896624318,73.26531593791033,70.47667514861861,70.49415588378906,2261800
2021-03-01,71.01867005024269,73.54505998741398,70.87006044675995,72.3736572265625,2062500
