,Date,Open,High,Low,Close,Volume,SMA_5,EMA_5,SMA_10,EMA_10,SMA_25,EMA_25,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,SMA_500,EMA_500,RSI_7,RSI_14,MACD,Signal_Line,BB_upper,BB_lower,High-Low,High-Close,Low-Close,True_Range,ATR_14,Williams_%R
509,2006-01-10,0.3481670022010803,0.3499169945716858,0.34375,0.3499169945716858,339660000,0.3404666006565094,0.34058404634972217,0.32685000002384185,0.33099901152949673,0.31349328160285944,0.31767849634263184,0.3037866413593292,0.30533680478443637,0.28488749101758,0.2867030566922361,0.2501874857395887,0.2594546362530409,0.20128565447032448,0.22244767270150798,88.4376350587064,81.76804946229586,0.011279011969435926,0.007425134236434144,0.34772886284238735,0.28578774086587977,0.006166994571685791,8.39829444885809e-05,0.00608301162719721,0.006166994571685791,0.009154715708323907,-3.250720090966914
510,2006-01-11,0.3502500057220459,0.3645829856395721,0.3496670126914978,0.3625830113887787,626304000,0.347499805688858,0.3479170346960744,0.33163330256938933,0.3367415569584571,0.3160266017913818,0.3211326898077201,0.3056349617242813,0.30758175406303806,0.2860624910891056,0.28820563005256367,0.2509879007935524,0.26048078923946616,0.2015998204797506,0.2230070952112376,100.0,84.5500228476745,0.013173973251641435,0.008574902039475602,0.3562672795736046,0.2827826259649543,0.014915972948074285,0.014665991067886297,0.0002499818801879883,0.014915972948074285,0.009618927325521208,-3.026458739312178
511,2006-01-12,0.3625000119209289,0.3680830001831054,0.3548330068588257,0.3574169874191284,495504000,0.35201660394668577,0.3510836856037591,0.3356083005666733,0.3405007261331246,0.31830328106880185,0.3239237896239823,0.30719164133071897,0.3095360769397475,0.2872033309936523,0.2895761519806144,0.2517624857276678,0.26144532852483593,0.20189215444028374,0.22354366164719724,89.5104031834958,80.36084056946544,0.01409639430135573,0.009679200491851628,0.36202561657421095,0.2816409875870515,0.01324999332427973,0.005499988794326727,0.007750004529953003,0.01324999332427973,0.010047497493880144,-15.880077223537745
512,2006-01-13,0.3565829992294311,0.359499990940094,0.3492499887943268,0.3542500138282776,421296000,0.35480000376701354,0.3521391283452653,0.33997500240802764,0.3430005966231524,0.32043328166007995,0.32625657610123576,0.30875330150127406,0.3112895646608663,0.2883325012028217,0.2908568225122513,0.2525437358021736,0.2623687582293478,0.20219765447080132,0.2240654434922315,80.84325339051854,75.33728680765677,0.01440581011594888,0.010624522416671079,0.36627282116512105,0.2819854834308261,0.010250002145767212,0.002083003520965576,0.008166998624801636,0.010250002145767212,0.010077282786369332,-21.391435554197454
513,2006-01-17,0.3494170010089874,0.3541670143604278,0.3447499871253967,0.3540000021457672,329232000,0.35563340187072756,0.3527594196120993,0.3449083030223846,0.34500048853635507,0.3226499617099762,0.32839068579696895,0.3099899613857269,0.31296448377792124,0.2894433312118053,0.2921071825049942,0.25333332084119314,0.26328051190015794,0.20251198847591875,0.22458414432517976,76.3768379849959,74.40739401791043,0.014464117185575776,0.01139244137045202,0.36969254614045377,0.2835240572578692,0.009417027235031128,8.299946784978696e-05,0.009500026702880915,0.009500026702880915,0.010464212724140729,-21.778055525983277
514,2006-01-18,0.3432500064373016,0.3569999933242798,0.3400000035762787,0.3558329939842224,459948000,0.3568166017532349,0.353783944402807,0.34864160120487214,0.3469700349814218,0.32476996183395385,0.33050163258060383,0.3113316214084625,0.31464560182522716,0.29057083114981647,0.2933690797620086,0.25413790084421634,0.2642014321198999,0.20283882047235963,0.22510809182880867,73.72494386860922,74.38188224748484,0.014491187689512575,0.012012190634264132,0.3729864670108503,0.28510513471854265,0.0169999897480011,0.0029999911785125732,0.013999998569488525,0.0169999897480011,0.011202284267970505,-18.943502973272945
515,2006-01-19,0.3605830073356628,0.3804999887943268,0.359917014837265,0.3755829930305481,914760000,0.35941659808158877,0.3610502939453874,0.35345820188522337,0.35217239099035386,0.3275032818317413,0.3339694295382919,0.3131666213274002,0.31703530344112213,0.2918791611492633,0.29499707804455394,0.2550583158433437,0.2653097063578168,0.20318998645246025,0.22570879003719885,80.00044443765445,78.64801356232034,0.015922753533164136,0.012794303214044133,0.37936969229746814,0.2860802101178073,0.020582973957061768,0.02466699481010437,0.0040840208530426025,0.02466699481010437,0.012541570833751145,-6.378833594435049
516,2006-01-20,0.3761669993400574,0.3804999887943268,0.3650000095367431,0.3650830090045929,461604000,0.36094980239868163,0.3623945322984559,0.3564832031726837,0.3545197760838518,0.3296566021442413,0.33636278180493046,0.31481662154197687,0.31891952718870925,0.2931199912726879,0.2963849182615844,0.25591164588928217,0.26630247553838177,0.20354298646748062,0.22626517414485312,64.21849373437085,76.07706087005621,0.01602528926007235,0.013440500423249777,0.3822894244722377,0.2894854784675588,0.015499979257583674,0.0049169957637786865,0.010582983493804987,0.015499979257583674,0.012987996850694945,-20.000494881839217
517,2006-01-23,0.367917001247406,0.3702499866485595,0.3629170060157776,0.3671669960021972,334884000,0.3635331988334656,0.36398535353303635,0.35916660130023953,0.35681927061446006,0.332009961605072,0.33873233674318176,0.31661330163478846,0.3208115847892382,0.2943774911761283,0.29778654356337875,0.2567574808746576,0.26730610260767346,0.20390115447342394,0.22682765646763692,55.361389130754496,81.04325609348123,0.016089243117030694,0.01397024896200596,0.3845794166713001,0.2937871847958325,0.007332980632781927,0.005166977643966619,0.0021660029888153076,0.007332980632781927,0.012999924165861956,-17.75767484451459
518,2006-01-24,0.3680000007152557,0.3766669929027557,0.367000013589859,0.3689999878406524,388896000,0.3665331959724426,0.36565689830224174,0.3610832989215851,0.35903394647376774,0.33459328055381776,0.34106061759683337,0.3181966412067413,0.3227013260853721,0.2955666610598564,0.2991967107767901,0.2576253958046436,0.268317982062728,0.2042739884406328,0.22739521068469487,64.69292226826738,78.47765614748369,0.01610221778846138,0.014396642727297045,0.38725263219465716,0.29697226840863716,0.009666979312896673,0.009499996900558472,0.00016698241233820132,0.009666979312896673,0.012535708291190011,-18.27805208929384
519,2006-01-25,0.37083300948143,0.3732500076293945,0.3613330125808716,0.3657500147819519,400236000,0.3685166001319885,0.3656879371288118,0.3626666009426117,0.3602550498025285,0.3369399607181549,0.34295980199568865,0.3199299812316894,0.3243895099558262,0.296667491197586,0.3005145979848131,0.25849623091518875,0.26928745502510837,0.20463465447723864,0.22794752527190948,64.55698590159338,73.09247489122916,0.015669624961811734,0.014651239174199984,0.3888639381112193,0.30065266285523423,0.011916995048522894,0.004250019788742065,0.007666975259780828,0.011916995048522894,0.01264877830232892,-26.777735816798092
520,2006-01-26,0.371082991361618,0.378583014011383,0.3687500059604645,0.3782500028610229,448836000,0.3690500020980835,0.3698752923728822,0.3642333000898361,0.36352685944952745,0.33998996138572685,0.34567443283148364,0.32182164132595065,0.32650168614818686,0.29789249122142786,0.3020539129328569,0.2594178958982229,0.27037165948118713,0.20501432047784326,0.22854753516248477,73.42999091819524,74.64552558843921,0.01614927777958408,0.014950846895276804,0.3920856502896225,0.303780952369603,0.009833008050918524,0.012832999229431097,0.0029999911785125732,0.012832999229431097,0.01295827754906244,-4.084721021404885
521,2006-01-27,0.3831669986248016,0.3896670043468475,0.3799999952316284,0.3854170143604278,385044000,0.37311680316925044,0.37505586636873073,0.36703330278396606,0.36750688761514566,0.3433333218097686,0.3487315544875563,0.3237366414070129,0.32881209117611787,0.29923083126544947,0.30370466741657115,0.26041581593453883,0.27151638938048306,0.20540965451300142,0.22917376062834482,75.91273763077429,75.11645328519799,0.01691276420622906,0.015343230357467257,0.3960874930971258,0.3065541102535135,0.00966700911521906,0.011417001485824585,0.0017499923706055243,0.011417001485824585,0.012619063258171062,-8.45769255861125
522,2006-01-30,0.3870829939842224,0.387499988079071,0.3793329894542694,0.3810830116271972,315780000,0.37590000629425047,0.3770649147882196,0.369716602563858,0.369975273799155,0.34652664184570303,0.35122012811368253,0.3255516415834427,0.33086193119380725,0.30050499141216275,0.3052369118563855,0.26139956600964065,0.2726066045272165,0.20580648653209208,0.22978018478402887,56.599820905428864,68.4727743197544,0.016972466867117952,0.015669077659397398,0.39714045016787464,0.312551154804011,0.00816699862480158,0.0020829737186431885,0.006084024906158392,0.00816699862480158,0.012327421988759702,-17.283090556047608
523,2006-01-31,0.3791669905185699,0.3812499940395355,0.371749997138977,0.3746669888496399,384456000,0.377033406496048,0.37626560614202637,0.3717833012342453,0.3708283128992432,0.3490966415405273,0.3530237327856793,0.32725832164287566,0.3325797765920752,0.3016341611742973,0.30661176486615294,0.2623833159357309,0.27362213073937997,0.20618498651683329,0.23035857521942052,62.75008742305391,63.6114656822156,0.016314004549466576,0.015798063037411235,0.3942607415967697,0.3224308626598602,0.009499996900558527,0.00016698241233831235,0.009333014488220215,0.009499996900558527,0.012565493583679184,-30.20117032332694
524,2006-02-01,0.367917001247406,0.3764170110225677,0.3664999902248382,0.3749170005321502,450852000,0.37886680364608766,0.37581607093873437,0.3736917018890381,0.3715717106506808,0.3515800011157989,0.3547078303046386,0.32871332168579104,0.33424005988384287,0.3027350011467933,0.3079643437902321,0.2633745659142732,0.27463003989154683,0.20655548651516434,0.23093565476158712,60.83916666875081,57.85604676042948,0.01563214463937629,0.015764879357804247,0.3924706532258847,0.3298626498680255,0.009917020797729492,0.001750022172927801,0.008166998624801691,0.009917020797729492,0.01220842557294027,-29.697794482967222
525,2006-02-02,0.3783330023288727,0.378583014011383,0.3629170060157776,0.3634999990463257,473736000,0.3759168028831482,0.37171071364126484,0.37248340249061584,0.3701041267226162,0.3535300016403198,0.3553841509770761,0.32995166182518004,0.33538750847845006,0.3036875012516975,0.3090640597358973,0.264277900904417,0.2755143180920919,0.20690582050383088,0.23146485374076772,43.93392660981084,53.58875717797151,0.014009021860357962,0.01541370785831499,0.3899445628723287,0.3359970415035105,0.015666007995605413,0.003666013479232788,0.011999994516372625,0.015666007995605413,0.012380998049463533,-52.68489116425085
526,2006-02-03,0.3611670136451721,0.3713330030441284,0.3600000143051147,0.3668330013751983,504252000,0.37220000028610223,0.370084809552576,0.3726584017276764,0.36950937665944933,0.3554966413974761,0.3562648317769317,0.3311499816179275,0.33662066506263627,0.3046825012564659,0.3102079991742993,0.2652258159220218,0.2764229617068492,0.20724898649752138,0.23200524554769159,51.19226900218703,57.408993869108684,0.012843578024280933,0.01489968189150818,0.38809236398963304,0.341049240910727,0.011332988739013727,0.007833003997802734,0.003499984741210993,0.011332988739013727,0.012458354234695426,-45.97419336256747
527,2006-02-06,0.3658330142498016,0.3775829970836639,0.3642500042915344,0.3771669864654541,363468000,0.3714167952537536,0.37244553519020207,0.3736584007740021,0.3709016693514502,0.35816000103950496,0.35787268982989495,0.33239166140556337,0.3382107168823546,0.3057000011205673,0.3115339197147182,0.26617623582482336,0.2774253898139,0.2075991544574499,0.23258473353538725,48.747987960839716,62.193027393079014,0.012608478923166522,0.01444144129783985,0.3875952136822061,0.3452297883920355,0.013332992792129461,0.010749995708465576,0.002582997083663885,0.013332992792129461,0.012732137526784608,-25.16765193681782
528,2006-02-07,0.3779169917106628,0.3779169917106628,0.3635829985141754,0.363750010728836,399408000,0.36923339962959284,0.3695470270364134,0.37313340306282045,0.3696013677837021,0.3605233216285705,0.35832479143750584,0.33338332176208496,0.33921225781751074,0.3066166710853576,0.31256790171499776,0.2670683208853006,0.27828434126578994,0.20793465448915954,0.23310834741639902,28.11458068680014,53.713947305067066,0.011210298042470146,0.01379521264676591,0.3868641495473421,0.34735255243706337,0.014333993196487371,0.0007500052452086847,0.013583987951278687,0.014333993196487371,0.012541709201676484,-87.11597565324726
529,2006-02-08,0.3648329973220825,0.3742499947547912,0.3648329973220825,0.3742499947547912,393072000,0.3690999984741211,0.37111468294253935,0.3739834010601043,0.37044657268753645,0.3627533209323882,0.35954980707729706,0.33452332139015195,0.34058628671701197,0.30759000092744826,0.3137893292999442,0.2679983208328485,0.27923922339005863,0.20829482047259804,0.23367178712633271,43.862594586144446,49.315251783670476,0.010824710060605092,0.013201112129533748,0.3865616938212132,0.3500883081815028,0.009416997432708685,0.0104999840259552,0.0010829865932465155,0.0104999840259552,0.011529779859951544,-51.966881609388224
530,2006-02-09,0.3754169940948486,0.3812499940395355,0.3655830025672912,0.367917001247406,437100000,0.3699833989143372,0.3700487890441616,0.37295010089874264,0.3699866506075127,0.36437332153320307,0.3601934373980747,0.33556832134723663,0.3416580794436941,0.308498340845108,0.3148611643880127,0.2689008208364248,0.280121589338888,0.20863798846304413,0.2342076961647402,43.92811492004666,51.52090543238319,0.009894056631938153,0.012539701030014628,0.38662975401557725,0.35055364697300156,0.015666991472244318,0.006999999284744318,0.0086669921875,0.015666991472244318,0.011541709303855877,-73.31381804775467
531,2006-02-10,0.3692499995231628,0.3709169924259186,0.3572500050067901,0.3658330142498016,414996000,0.3697834014892578,0.36864353077937495,0.37099170088768,0.36923144399701974,0.36561332225799553,0.36062725100205373,0.3369716417789459,0.34260611610275715,0.3094250008463859,0.3158705079496323,0.26982873588800427,0.28097443933800154,0.20897698847949503,0.23473314653633723,42.08959081835292,49.28409821901818,0.008885915448621662,0.011808943913736035,0.38633123943766945,0.3516937642339767,0.013666987419128473,0.0029999911785125732,0.0106669962406159,0.013666987419128473,0.011994138360023486,-73.5231223810233
532,2006-02-13,0.364666998386383,0.3696669936180115,0.3621670007705688,0.3670830130577087,280740000,0.3677666068077087,0.3681233582054862,0.36959170103073113,0.36884082018987224,0.36668332219123834,0.361123848083258,0.33828830182552333,0.343565994414716,0.3103108310699463,0.3168846169616734,0.27075998596847056,0.2818312410665558,0.20931865449249742,0.23526148931686167,53.791474873823475,48.96474803122993,0.00809451225607144,0.011066057582203116,0.3855635417679903,0.3537447618265988,0.0074999928474426825,0.0038339793682098944,0.003666013479232788,0.0074999928474426825,0.011839353612491058,-69.66712449918822
533,2006-02-14,0.3670830130577087,0.3690829873085022,0.3629170060157776,0.3677499890327453,342348000,0.36856660246849055,0.36799890181457257,0.3689000010490417,0.36864248725221277,0.36740000128746025,0.36163355123321855,0.33954664170742027,0.3445143863605211,0.3112275010347366,0.31789185205218967,0.27168498590588563,0.2826861539816423,0.20965182046592232,0.2357903855233123,51.02836123289713,51.11107284722597,0.007435427926514249,0.010339931651065344,0.3844941037945479,0.35618919848873903,0.006165981292724609,0.0019999742507935125,0.004166007041931097,0.006165981292724609,0.011428566915648324,-67.60963617943358
534,2006-02-15,0.367000013589859,0.3758330047130584,0.3660829961299896,0.3748329877853393,493296000,0.3686832010746002,0.37027693047149485,0.3688915997743606,0.3697680328036903,0.3683966410160064,0.36264889250645865,0.3409449613094329,0.3457033511222787,0.3122891607880592,0.31901939929443024,0.27264873586595056,0.28360303790008706,0.2100131524354219,0.23634544581178346,47.176654149866984,47.98012825029948,0.007399342635170558,0.009751813847886388,0.3837985549086578,0.3587847467547409,0.009750008583068792,0.00808301568031311,0.0016669929027556818,0.009750008583068792,0.011208353298051017,-45.75999279235548
535,2006-02-16,0.3818329870700836,0.3941670060157776,0.3792499899864197,0.3933329880237579,1305888000,0.3737663984298705,0.3779622829889159,0.3718748986721038,0.37405257011642984,0.36962664008140556,0.36500920754625094,0.34282662093639366,0.3475711800203759,0.3134966605901718,0.32049095550689216,0.2737099858373403,0.2846948781998251,0.21042698441445826,0.23697214258708077,81.86657540895824,54.1264301817757,0.008762531185072309,0.009553957315323573,0.3880381304170511,0.3563201707456685,0.01491701602935791,0.019334018230438288,0.004417002201080378,0.019334018230438288,0.011773854494094852,-2.259170488460496
536,2006-02-17,0.4222500026226043,0.422666996717453,0.3933329880237579,0.3955830037593841,2356956000,0.379716396331787,0.383835856579072,0.3747498989105224,0.37796719441514876,0.3711532807350158,0.3673610380241843,0.3447282809019088,0.3494539966375919,0.3147041606903076,0.3219779267594167,0.27475373588502405,0.28579824263325354,0.21084315042197702,0.23760531967758897,77.94695124665117,57.726410135475284,0.009910186931739617,0.009625203238606782,0.3923167212328153,0.35509157940538344,0.029334008693695124,0.029334008693695124,0.0,0.029334008693695124,0.013285783784730106,-41.40207650920493
537,2006-02-21,0.3947499990463257,0.3954170048236847,0.3837499916553497,0.3871670067310333,684060000,0.383733195066452,0.3849462399630591,0.37574990093708033,0.3796398875634914,0.372469960451126,0.3688845740785573,0.34645162105560295,0.35093293820988375,0.3158183306455612,0.3232687996301418,0.2757370708882808,0.2868068870521369,0.21123998443782327,0.2382023723205169,73.91306601311302,56.52170803255203,0.010025049227502358,0.009705172436385898,0.3939753244512115,0.35543297725987094,0.011667013168335016,0.00016599893569940738,0.011833012104034424,0.011833012104034424,0.013452427727835527,-54.26723097178622
538,2006-02-22,0.3816669881343841,0.3895829916000366,0.3725000023841858,0.3865000009536743,939756000,0.38748319745063775,0.3854641602932642,0.37802489995956423,0.380887180907161,0.3737699604034423,0.37023960691510477,0.3482099610567092,0.35232772498415005,0.31690916061401364,0.3245209026266474,0.2767041558772325,0.2877988583347393,0.21164215044677254,0.23879437882204646,76.610087803785,56.017085469146025,0.009947587041344796,0.009753655357377678,0.3953426916091823,0.3558156114132022,0.01708298921585083,0.002415984869003296,0.014667004346847534,0.01708298921585083,0.013964282614844194,-55.28685257149101
539,2006-02-23,0.3853330016136169,0.387917011976242,0.37950000166893,0.3805829882621765,385128000,0.3886331975460052,0.3838371029495683,0.37865819931030276,0.38083187315352746,0.3747599601745605,0.37103525163411033,0.34976496100425714,0.35343577452446484,0.3178833204507827,0.3256310429362618,0.2776237358152866,0.28872208350814665,0.21202698241174217,0.23936040121502103,65.5172106674487,59.41201853734661,0.00930152207063073,0.009663228700028288,0.39563953287218917,0.3570020674982179,0.008417010307312012,0.0014170110225676935,0.006999999284744318,0.008417010307312012,0.01344649706568038,-64.33192257053429
540,2006-02-24,0.3822500109672546,0.3868330121040344,0.3785000145435333,0.3804999887943268,416412000,0.38606659770011903,0.38272473156448783,0.37991649806499483,0.3807715305427637,0.37495664000511164,0.3717633083387424,0.35122996091842645,0.35449711626053787,0.31883165031671523,0.32671755671562946,0.27858123578131194,0.28963529649606884,0.21241864837706087,0.23992383270236356,64.8545891280904,57.80962410645075,0.00868272451983676,0.009467127863989983,0.39582540030250657,0.35704119866123085,0.008332997560501099,0.00625002384185791,0.0020829737186431885,0.008332997560501099,0.013232211981500906,-64.45880010751556
541,2006-02-27,0.383417010307312,0.3983330130577087,0.3794170022010803,0.395916998386383,666468000,0.3861333966255188,0.38712215383845294,0.38292489647865297,0.38352525196887627,0.37618999958038324,0.3736212844962532,0.3529233008623123,0.3561214253635122,0.3198558202385902,0.32808784268930774,0.27963165573775767,0.2906928258681118,0.2128459823876619,0.240546559910683,70.56975017241724,60.12595111958337,0.009328810115363517,0.00943946431426469,0.3978824694678921,0.3560341278984408,0.018916010856628362,0.017833024263381902,0.00108298659324646,0.018916010856628362,0.01363099898610797,-40.891514011198076
542,2006-02-28,0.3941670060157776,0.3975000083446502,0.3889169991016388,0.3927499949932098,563316000,0.3872499942779541,0.38899810089003856,0.385491594672203,0.38520247797330054,0.37721331954002374,0.3750927237652499,0.35461164057254785,0.35755783985879447,0.32088665008544914,0.3293682813487909,0.28064582072198385,0.29170832008826203,0.21325898237526414,0.24115415845392663,49.18841729340776,67.61118772781407,0.009476052859806683,0.009446782023373089,0.39957133057761296,0.35551196512532124,0.008583009243011419,0.001583009958267212,0.006999999284744207,0.008583009243011419,0.013220214418002545,-45.73276902821378
543,2006-03-01,0.3941670060157776,0.4099999964237213,0.3916670083999634,0.4076670110225677,703932000,0.3914833962917328,0.39522107093421494,0.38948329687118527,0.38928693852771273,0.3787600004673004,0.377598438169659,0.35667664051055903,0.3595229053946287,0.3221624901890754,0.33091875124332115,0.28162874080240724,0.2928621379085039,0.2137044823914766,0.2418188804202685,62.436189202618095,69.2603029804379,0.01067338617064617,0.009692102852827705,0.4049436305638365,0.3534396673563905,0.018332988023757935,0.01725000143051153,0.0010829865932464044,0.018332988023757935,0.013779714703559884,-22.929800503865614
544,2006-03-02,0.4072499871253967,0.414000004529953,0.402999997138977,0.4082500040531158,545460000,0.39701679944992063,0.39956404864051526,0.39282499849796293,0.3927347686232405,0.38046000003814695,0.3799562509299249,0.3586999803781509,0.36143377200868704,0.3234541600942611,0.33245006318014875,0.2826108258217573,0.2940102758800921,0.21416398240625856,0.24248327612339365,75.86804819150225,74.89660379191173,0.011536340360542519,0.010060950354370669,0.409587864208088,0.3521287340642355,0.011000007390976008,0.006332993507385309,0.004667013883590698,0.011000007390976008,0.013446358697755003,-22.038605394914942
545,2006-03-03,0.4045000076293945,0.4167500138282776,0.4037500023841858,0.4096669852733612,595800000,0.40285019874572753,0.40293169418479724,0.3944583982229232,0.395813353468717,0.3817166793346405,0.3822416920332662,0.36085332036018364,0.36332527056808606,0.3247958299517631,0.3339791111423906,0.283588325753808,0.2951610889088809,0.21462881638109682,0.24315067615992048,77.91134636416973,77.28232554101896,0.01219401134329523,0.010487562552155582,0.4134030950950638,0.35293020179996326,0.013000011444091797,0.008500009775161799,0.004500001668929998,0.013000011444091797,0.013398717556680956,-21.48762366117366
546,2006-03-06,0.4176670014858246,0.4204170107841491,0.4068329930305481,0.4088329970836639,529020000,0.4054333984851837,0.4048987951510862,0.3957833975553512,0.39818056139870733,0.38265331864356994,0.38428717703714294,0.36299332022666925,0.36510988729418714,0.32619915992021553,0.33546136630954454,0.2845537407696247,0.2962921526718141,0.215097148373723,0.24381208263067394,88.78578705957915,76.12051448331465,0.0125037885671479,0.010890807755154046,0.41654275748260683,0.3539905389832668,0.013584017753601019,0.010750025510787908,0.0028339922428131104,0.013584017753601019,0.013833290764263694,-23.153141065511843
