Date,0
2021-01-05,10033.635266150795
2021-01-06,10132.151865064865
2021-01-07,10332.352201127227
2021-01-08,10464.837222161586
2021-01-11,10317.168912276196
2021-01-12,10336.076995013182
2021-01-13,10422.649729354438
2021-01-14,10329.308979069816
2021-01-15,10306.322528251163
2021-01-19,10322.624978436841
2021-01-20,10506.380784799041
2021-01-21,10486.864184560627
2021-01-22,10454.428088647584
2021-01-25,10592.772846388481
2021-01-26,10536.027339437705
2021-01-27,10236.781818118468
2021-01-28,10341.185316068486
2021-01-29,10159.763762447321
2021-02-01,10295.454795256703
2021-02-02,10450.89742673869
2021-02-03,10340.465458594283
2021-02-04,10471.981790976572
2021-02-05,10591.232534430366
2021-02-08,10635.464872024852
2021-02-09,10650.54106798884
2021-02-10,10616.164829240804
2021-02-11,10585.627285332932
2021-02-12,10610.990103960788
2021-02-16,10481.3094415466
2021-02-17,10478.622531903196
2021-02-18,10475.223564158769
2021-02-19,10340.642575761507
2021-02-22,10102.967578020507
2021-02-23,10063.486881092014
2021-02-24,10075.026269429605
2021-02-25,9845.455927800642
2021-02-26,9822.569585964391
2021-03-01,10042.53173353719
2021-03-02,9922.912153289368
2021-03-03,9653.923290868814
2021-03-04,9465.986803579315
2021-03-05,9534.218294182147
2021-03-08,9452.605712011638
2021-03-09,9852.357757086835
2021-03-10,9871.35532596534
2021-03-11,10035.739487481887
2021-03-12,10050.816341179638
2021-03-15,10050.348654465324
2021-03-16,10017.12264066469
2021-03-17,9951.606773989959
2021-03-18,9695.779335981179
2021-03-19,9784.656368447993
2021-03-22,9956.669738282642
2021-03-23,9990.720537446387
2021-03-24,9827.858354364555
2021-03-25,9842.647847632317
2021-03-26,9966.798389914762
2021-03-29,9975.409820117935
2021-03-30,9942.069260848031
2021-03-31,10081.116423412275
2021-04-01,10169.770004590404
2021-04-05,10335.069890343892
2021-04-06,10344.615001105412
2021-04-07,10320.656842285845
2021-04-08,10390.227825553966
2021-04-09,10421.298560396925
2021-04-12,10485.342957274808
2021-04-13,10620.727434764061
2021-04-14,10562.94431263719
2021-04-15,10711.051747831418
2021-04-16,10758.738489001878
2021-04-19,10671.700075085775
2021-04-20,10672.357619906705
2021-04-21,10662.651565849234
2021-04-22,10623.107167540846
2021-04-23,10679.855584637664
2021-04-26,10648.61283456739
2021-04-27,10591.917304222736
2021-04-28,10555.910395714982
2021-04-29,10616.28660253285
2021-04-30,10603.245595524424
2021-05-03,10555.652438107796
2021-05-04,10437.96855367412
2021-05-05,10392.361721756219
2021-05-06,10416.54932522454
2021-05-07,10509.337284181867
2021-05-10,10373.285779145204
2021-05-11,10291.270488720153
2021-05-12,10021.253523736785
2021-05-13,10062.822977431699
2021-05-14,10215.218688645495
2021-05-17,10122.661953929664
2021-05-18,10093.304626479543
2021-05-19,10094.327364258812
2021-05-20,10294.34228858928
2021-05-21,10289.108539368961
2021-05-24,10374.058915343483
2021-05-25,10330.988244976434
2021-05-26,10370.112842175255
2021-05-27,10392.18151386658
2021-05-28,10406.236029805597
2021-06-01,10332.424590684572
2021-06-02,10312.423055639898
2021-06-03,10267.500051373843
2021-06-04,10362.699508074027
2021-06-07,10420.136565509483
2021-06-08,10354.704151301688
2021-06-09,10322.403091525019
2021-06-10,10425.358797387631
2021-06-11,10441.298020002605
2021-06-14,10483.477034263127
2021-06-15,10431.949390775204
2021-06-16,10386.601645270626
2021-06-17,10541.78191994458
2021-06-18,10496.601746703771
2021-06-21,10583.345577164746
2021-06-22,10654.983816306407
2021-06-23,10667.328932710258
2021-06-24,10742.43087692115
2021-06-25,10775.94535518077
2021-06-28,10875.421947058676
2021-06-29,10868.54640111973
2021-06-30,10834.200856262998
2021-07-01,10877.858566492414
2021-07-02,10926.734313462
2021-07-06,10945.058735835473
2021-07-07,10970.233727924044
2021-07-08,10938.312442941682
2021-07-09,10990.039746900084
2021-07-12,11040.247634120526
2021-07-13,11001.353078979948
2021-07-14,11017.887303360845
2021-07-15,11032.826931549036
2021-07-16,11051.16287462239
2021-07-19,10974.9555891118
2021-07-20,11082.334920803893
2021-07-21,11034.32330085223
2021-07-22,11070.865630696206
2021-07-23,11205.746704806019
2021-07-26,11194.009516131844
2021-07-27,11159.740258189719
2021-07-28,11178.312872526443
2021-07-29,11240.524479336544
2021-07-30,11282.34382762633
2021-08-02,11294.120452995461
2021-08-03,11346.374244216235
2021-08-04,11301.711499212468
2021-08-05,11343.000271810064
2021-08-06,11296.689050765157
2021-08-09,11321.324868097869
2021-08-10,11281.901367243989
2021-08-11,11311.174584170294
2021-08-12,11322.55468799311
2021-08-13,11338.65733011572
2021-08-16,11373.410853194242
2021-08-17,11280.783393147918
2021-08-18,11268.950202757756
2021-08-19,11322.391430418222
2021-08-20,11414.489358832674
2021-08-23,11441.853863099137
2021-08-24,11436.910322626783
2021-08-25,11440.976458493686
2021-08-26,11365.435892086814
2021-08-27,11427.165051298289
2021-08-30,11504.563630336808
2021-08-31,11513.082923618575
2021-09-01,11592.318825454757
2021-09-02,11683.403742938926
2021-09-03,11648.903385687736
2021-09-07,11665.236990296535
2021-09-08,11762.103390849306
2021-09-09,11630.168079295147
2021-09-10,11587.077516920714
2021-09-13,11562.054033872331
2021-09-14,11513.28287075449
2021-09-15,11604.118591357046
2021-09-16,11642.082169817782
2021-09-17,11496.261493972273
2021-09-20,11343.995747179744
2021-09-21,11329.69363319319
2021-09-22,11414.864278864572
2021-09-23,11450.201814658385
2021-09-24,11484.663577404914
2021-09-27,11423.17895897642
2021-09-28,11226.999061734732
2021-09-29,11334.202126922082
2021-09-30,11284.946082823832
2021-10-01,11288.157000103221
2021-10-04,11147.165676023318
2021-10-05,11277.748327794428
2021-10-06,11393.56060157088
2021-10-07,11523.616706032535
2021-10-08,11479.769766613626
2021-10-11,11392.23779722874
2021-10-12,11438.551210336067
2021-10-13,11539.97568849434
2021-10-14,11649.28321541637
2021-10-15,11703.318650402465
2021-10-18,11739.652832368
2021-10-19,11804.366108441205
2021-10-20,11875.105838004156
2021-10-21,12051.808426774538
2021-10-22,12097.771528632784
2021-10-25,12247.114825335528
2021-10-26,12261.302837594996
2021-10-27,12196.20092752457
2021-10-28,12384.460258205465
2021-10-29,12498.491626804931
2021-11-01,12608.915547091976
2021-11-02,12586.702930356922
2021-11-03,12705.280060834117
2021-11-04,12816.94167062486
2021-11-05,12812.119650235012
2021-11-08,12643.841619764855
2021-11-09,12549.691293216583
2021-11-10,12546.651228614814
2021-11-11,12561.03728889278
2021-11-12,12633.348856857927
2021-11-15,12647.735953630787
2021-11-16,12731.53996228562
2021-11-17,12763.896447652238
2021-11-18,12736.977619458161
2021-11-19,12768.102650997596
2021-11-22,12703.176898936817
2021-11-23,12634.957665914597
2021-11-24,12654.19361455819
2021-11-26,12503.242109835826
2021-11-29,12649.435434837009
2021-11-30,12380.627426823918
2021-12-01,12246.229513166893
2021-12-02,12309.679087581506
2021-12-03,12207.406376179293
2021-12-06,12324.502394711684
2021-12-07,12555.946717162808
2021-12-08,12578.556928711445
2021-12-09,12422.310477740404
2021-12-10,12522.284738828337
2021-12-13,12468.682098521393
2021-12-14,12358.614435296966
2021-12-15,12618.87726442628
2021-12-16,12523.135156030603
2021-12-17,12428.933702143127
2021-12-20,12311.39307535892
2021-12-21,12473.083171759743
2021-12-22,12620.315498438214
2021-12-23,12738.181969383582
2021-12-27,12880.923701003723
2021-12-28,12876.541177371319
2021-12-29,12925.33835118219
2021-12-30,12952.231081730044
2021-12-31,12948.495581673507
2022-01-03,12998.42731214595
2022-01-04,12908.742879324493
2022-01-05,12608.951057454335
2022-01-06,12464.811813035087
2022-01-07,12363.710412877332
2022-01-10,12259.61633845267
2022-01-11,12336.240302663695
2022-01-12,12412.739570529646
2022-01-13,12203.100529802838
2022-01-14,12122.843449183345
2022-01-18,11867.507703055748
2022-01-19,11912.856384392204
2022-01-20,11827.954788835821
2022-01-21,11552.313983240896
2022-01-24,11599.878126086036
2022-01-25,11240.966627427446
2022-01-26,11065.740906213825
2022-01-27,10926.85464872547
2022-01-28,11121.841351340347
2022-01-31,11574.587341994551
2022-02-01,11591.15343228254
2022-02-02,11670.096681329225
2022-02-03,11432.330062137322
2022-02-04,11509.305194759409
2022-02-07,11461.60539009236
2022-02-08,11506.962797698367
2022-02-09,11678.204415259172
2022-02-10,11467.831150545635
2022-02-11,11230.998497716892
2022-02-14,11237.902885208076
2022-02-15,11393.080642238869
2022-02-16,11367.964303537432
2022-02-17,11186.066481050315
2022-02-18,11108.055612029468
2022-02-22,10976.065415913066
2022-02-23,10718.810237148688
2022-02-24,11024.06388663584
2022-02-25,11290.013993245891
2022-02-28,11397.083929801249
2022-03-01,11307.260480068817
2022-03-02,11418.637544632415
2022-03-03,11363.470694793978
2022-03-04,11364.606138116664
2022-03-07,11163.294026629326
2022-03-08,10965.61000335833
2022-03-09,11254.71401991599
2022-03-10,11179.421971175563
2022-03-11,10969.221594095085
2022-03-14,10924.459300056802
2022-03-15,11231.825393295492
2022-03-16,11442.357095904817
2022-03-17,11662.905927649203
2022-03-18,11875.508228670255
2022-03-21,11814.35483538557
2022-03-22,11986.795502694062
2022-03-23,11841.8568297717
2022-03-24,12004.31351128102
2022-03-25,12050.178098286102
2022-03-28,12266.507280941618
2022-03-29,12419.633498738882
2022-03-30,12370.168191949702
2022-03-31,12220.525737577867
2022-04-01,12316.115091016094
2022-04-04,12454.91940032975
2022-04-05,12293.965006516499
2022-04-06,12277.501613903545
2022-04-07,12336.202272938905
2022-04-08,12246.295150379528
2022-04-11,12023.831696064495
2022-04-12,11982.721824938157
2022-04-13,12080.919632796194
2022-04-14,11909.776710632003
2022-04-18,11840.312683225142
2022-04-19,12054.576216190997
