Date,Open,High,Low,Close,Volume
2010-12-31,23.18833743302373,23.422121465279595,23.129891773323372,23.290616989135742,1788300
2011-01-03,23.53901356576693,23.743572684778766,23.40020320337263,23.54631805419922,3824800
2011-01-04,23.553626170128318,23.553626170128318,23.122587484152316,23.312536239624023,3636800
2011-01-05,23.181033529928605,23.43673522894219,23.1591172765794,23.27600860595703,4190500
2011-01-06,23.26140067454992,23.305234581926058,22.9326428855919,23.01300621032715,3956400
2011-01-07,23.078744165413134,23.122578046953404,22.735376205348736,22.859573364257812,3613000
2011-01-10,22.70615527408267,22.74268328061643,22.41392704145019,22.640403747558594,4163700
2011-01-11,22.633103691436848,22.939943763019564,22.46507258861773,22.74268913269043,4291100
2011-01-12,22.837661177064323,23.049526149616405,22.435846087779414,22.50890350341797,6884300
2011-01-13,22.545435887128388,22.545435887128388,22.23128993378922,22.41393280029297,4480000
2011-01-14,22.348169044312534,22.545423566772346,22.304335170472704,22.435836791992188,4722700
2011-01-18,22.46507170163123,22.720771983430115,22.37740251601711,22.596574783325195,3723000
2011-01-19,22.538128333886977,22.574656347097115,22.27512217971997,22.34087371826172,2883700
2011-01-20,22.326265288025574,23.01300290782314,22.326265288025574,22.86688804626465,6956100
2011-01-21,22.954549724647393,23.071441018232342,22.698849497385012,22.903409957885742,4048200
2011-01-24,22.89610974597093,23.00569518665381,22.720772762187423,22.852275848388672,3478200
2011-01-25,22.837661624661628,23.597455139212688,22.837661624661628,23.224864959716797,7278300
2011-01-26,23.246782191919223,23.33445137479983,23.107973232964262,23.144502639770508,3484900
2011-01-27,23.173728731641642,23.327149479535336,23.08606092723493,23.29792594909668,2766000
2011-01-28,23.232168619729297,23.378283448665165,22.728075386154536,22.75729751586914,4828100
2011-01-31,22.8814973605823,22.96916654681925,22.655020603530648,22.7499942779541,3091700
2011-02-01,22.947252491677236,23.20295281529347,22.83766703682875,23.086061477661133,3345000
2011-02-02,23.00569530646261,23.042224715850125,22.67693898270187,22.74268913269043,3549700
2011-02-03,22.720771464602944,22.99838799137518,22.42854317498627,22.808439254760742,4603400
2011-02-04,22.874186437762436,22.903409957885742,22.662321490685013,22.903409957885742,3411200
2011-02-07,23.02030633556701,23.290616989135742,22.91072089781065,23.290616989135742,4745900
2011-02-08,23.2979226108573,23.78740692138672,23.137197396838058,23.78740692138672,5720200
2011-02-09,23.663208823714445,23.82393543455328,23.48787323635291,23.641292572021484,5126900
2011-02-10,22.465075026045703,22.9691697826511,22.41393524080907,22.793832778930664,14257500
2011-02-11,22.655015968009277,23.129887029870417,22.633098327571076,22.932632446289062,5363500
2011-02-14,22.881496373021314,22.9034140169982,22.596573968593706,22.61849021911621,5723200
2011-02-15,22.545433854958095,22.596573630016856,22.260510061345272,22.3116512298584,7329000
2011-02-16,22.428542091812247,22.684240961968996,22.36279055564213,22.574655532836914,4890300
2011-02-17,22.406627140546828,23.13719861380436,22.35548736037152,23.093364715576172,7583000
2011-02-18,23.144502748897633,23.458648681640625,22.947248131577002,23.458648681640625,6792200
2011-02-22,23.21025306173028,23.378284144590488,23.042221978870074,23.188335418701172,5833800
2011-02-23,23.159121092854,23.495183371829047,22.983782676439862,23.01300621032715,4808900
2011-02-24,23.05682579029177,23.11527142829369,22.508897411478586,22.706151962280273,5097700
2011-02-25,22.74999200588954,23.027609906701855,22.74999200588954,22.99838638305664,2714400
2011-02-28,23.04222473694462,23.239477973999847,22.961861429672997,23.217561721801758,3581300
2011-03-01,23.25408627847917,23.327143692998543,22.961858013855952,22.96916389465332,5141700
