Date,Open,High,Low,Close,Volume
2010-12-31,18.081912651862673,18.596049096377364,17.916342865807874,18.134197235107422,222400
2011-01-03,18.343333887285517,18.378191377827527,17.750771506941014,17.84662628173828,80500
2011-01-04,17.94248872913512,18.012202071475585,17.219212179066368,17.23664093017578,73500
2011-01-05,17.227920503492033,17.3324896492253,17.02749492242276,17.28891944885254,101000
2011-01-06,17.25406503540676,17.820487713829714,17.123352748884887,17.750774383544922,146700
2011-01-07,17.82919477884112,17.82919477884112,17.445772414762395,17.637483596801758,150500
2011-01-10,17.515494142570862,18.055772125343406,17.36735308366281,18.029630661010742,91800
2011-01-11,18.0906197520252,18.099334122744853,17.881479841042374,18.020906448364258,84500
2011-01-12,18.19519498378403,18.404336627062644,18.09062582424155,18.39562225341797,55600
2011-01-13,18.421761469041403,18.482760415029492,18.27362045931463,18.447904586791992,50800
2011-01-14,18.46533714378061,18.83133255735865,18.439194020633263,18.81390380859375,136600
2011-01-18,18.883623890875086,19.066620832021748,18.604770459357756,19.03176498413086,97100
2011-01-19,19.005608355269068,19.031751469195505,18.735469493081393,18.78775405883789,120700
2011-01-20,18.700614917583444,18.72675803557764,17.715914075821598,17.724628448486328,73200
2011-01-21,17.837907560013527,17.907620862004002,17.4806266795503,17.524198532104492,60800
2011-01-24,17.498061065122997,17.76819998971589,17.34992004284365,17.646202087402344,57400
2011-01-25,17.524197176087938,17.91633384615488,17.245343989703596,17.90761947631836,174700
2011-01-26,17.97733473884404,18.613470509706694,17.88147998435219,18.38690185546875,106300
2011-01-27,18.404335481300414,18.474048804021006,18.125480528321322,18.238765716552734,58200
2011-01-28,18.29104575302819,18.29976012396735,17.585198327919272,17.733339309692383,121900
2011-01-31,17.864054928610866,17.864054928610866,17.341204208037077,17.541629791259766,177300
2011-02-01,17.628778789246553,18.3607697535562,17.56777981923696,17.88149070739746,110400
2011-02-02,17.933773555382125,18.430481305212556,17.637491448097816,18.378196716308594,250600
2011-02-03,18.430476938510186,18.52633338053727,18.177766766934308,18.238765716552734,122400
2011-02-04,18.21263206929242,18.30848856117266,17.977348859457795,18.055776596069336,52700
2011-02-07,17.742052504759545,18.39561532301429,17.524198232007965,18.299758911132812,162400
2011-02-08,18.203906651083123,18.325906201874307,17.776912378555416,18.186479568481445,78800
2011-02-09,18.186482365230898,18.395622347482107,17.95119926191198,18.34333610534668,186800
2011-02-10,18.21262805148232,18.50019580158635,18.21262805148232,18.47405433654785,118800
2011-02-11,18.360764190698493,18.813901633619263,18.20390879414155,18.74418830871582,72500
2011-02-14,18.726685780879517,19.0329636913378,18.726685780879517,18.954206466674805,50200
2011-02-15,18.89295237653393,18.954207628564454,18.18413898019715,18.359153747558594,155900
2011-02-16,18.437908522849472,18.787939680061474,18.359151303841745,18.569169998168945,59600
2011-02-17,18.516667760438885,19.251734105256947,18.516667760438885,18.726686477661133,255800
2011-02-18,18.85794575668982,18.936702975050988,18.50791460235139,18.761688232421875,133300
2011-02-22,18.551666237119033,18.752933906397498,18.332896595969423,18.376649856567383,126000
2011-02-23,18.367908477783203,18.481669685367415,17.965372928684065,18.367908477783203,85600
2011-02-24,18.376658484391303,18.779194011938287,18.31540322316291,18.455415725708008,158900
2011-02-25,18.446661521364803,18.875449944328608,18.376655282290724,18.726686477661133,209400
2011-02-28,18.90170876181845,18.945462048880536,18.54292646685044,18.717941284179688,281200
2011-03-01,18.77919134603259,18.840448267645602,18.577923610831192,18.682933807373047,306200
2011-03-02,18.630424570450252,18.796688306061895,18.586669638120867,18.621673583984375,135600
2011-03-03,18.831699198025834,19.34799590638934,18.499168265988008,19.330493927001953,198800
2011-03-04,19.382991140751358,19.382991140751358,19.076713289278533,19.286733627319336,64100
2011-03-07,19.35674389807577,19.453001431636604,19.12047222018212,19.26048469543457,83700
2011-03-08,19.304227962559207,19.636758670741575,18.92794400444313,19.47049331665039,111800
2011-03-09,19.461750711081137,19.566760892839945,19.155472822454854,19.234230041503906,37500
2011-03-10,19.00671731839982,19.1379805177479,18.717941284179688,18.717941284179688,107900
2011-03-11,18.56916817953408,18.70043131107807,18.271641307773137,18.41165542602539,87700
2011-03-14,18.31539441387799,18.47290882075058,18.201633267101172,18.402902603149414,72800
2011-03-15,18.219139767408254,18.67418112946302,18.16663550842664,18.656679153442383,97700
2011-03-16,18.569174474003738,18.569174474003738,18.219143232421693,18.350404739379883,89400
2011-03-17,18.58667015295062,18.58667015295062,18.350398519067507,18.41165542602539,64300
2011-03-18,18.525418365819014,19.295486979707505,18.490414412465718,19.26048469543457,534700
2011-03-21,19.4267453444068,19.67176628112793,19.4267453444068,19.67176628112793,183600
2011-03-22,19.68052045598628,19.68052045598628,19.39174454157692,19.400495529174805,78400
2011-03-23,19.330494481686216,19.671774744130076,19.137977710142618,19.601768493652344,93600
2011-03-24,19.61926817836009,20.065558598851105,19.453002727020976,19.960548400878906,113600
2011-03-25,20.083054620760887,20.284322299014793,19.91678921873028,20.16181182861328,102300
2011-03-28,20.275577692269852,20.284328681349113,20.118063227004146,20.258075714111328,51000
2011-03-29,20.15306771395372,20.258076247508747,20.118063756715017,20.223073959350586,57800
2011-03-30,20.231825161454296,20.730619873788235,20.135565947115968,20.67811393737793,57200
2011-03-31,20.695610473872378,21.351919484687023,20.695610473872378,21.168153762817383,95500
2011-04-01,21.395671858398497,22.104485037866787,21.071892050768827,21.719449996948242,205200
2011-04-04,21.833215403001223,22.332010021686273,21.728205218976882,21.841964721679688,288400
2011-04-05,21.850709915161133,22.03447727120303,21.736950442624575,21.850709915161133,161200
2011-04-06,22.008230064956216,22.209497775379646,21.92072185679117,22.025732040405273,76900
2011-04-07,21.999474677281526,22.1744910586079,21.745702760346187,22.069480895996094,57600
2011-04-08,22.235750605084615,22.235750605084615,21.815713211309944,21.86821746826172,86300
2011-04-11,21.87696757622208,21.938222818382673,21.666948887779967,21.771957397460938,78800
2011-04-12,21.30816576284544,21.54443740226811,21.01938987102221,21.19440460205078,159600
2011-04-13,21.264416315888727,21.45693473950662,20.896883116076996,21.054397583007812,100500
2011-04-14,21.045641162682443,21.30816576284544,21.045641162682443,21.19440460205078,78600
2011-04-15,21.106901343572563,21.815714702657658,21.106901343572563,21.745708465576172,91700
2011-04-18,21.553190158541074,21.806963812275836,21.38692638790143,21.561941146850586,73900
2011-04-19,21.693199798769477,21.71070010267497,21.229407529133677,21.29066276550293,80600
2011-04-20,21.421928009529452,21.544440172993244,20.92313337487634,21.124401092529297,90000
2011-04-21,21.203160945237045,21.246915890857487,21.04564647916448,21.2381649017334,80300
2011-04-25,21.168154049584118,21.246911265475216,20.888129134895838,21.133150100708008,124000
2011-04-26,21.16815520283531,21.39567587568501,21.080646994957696,21.369422912597656,160000
2011-04-27,21.26440650435065,21.26440650435065,20.73936074894821,20.896873474121094,142400
2011-04-28,20.92313882981549,21.316925048828125,20.905636849174766,21.316925048828125,245200
2011-04-29,21.395674707003963,21.439427974012748,21.22940928802632,21.30816650390625,145000
2011-05-02,20.86188381824131,20.86188381824131,19.558016288236324,19.838041305541992,400500
2011-05-03,19.706774119843853,20.170564795469517,19.24298177513791,19.66301918029785,164600
2011-05-04,19.706777646579773,20.083061848614026,19.689275667629207,19.698026657104492,101000
2011-05-05,19.680525093871378,19.680525093871378,19.120475108267836,19.339244842529297,154400
2011-05-06,19.610514904075348,19.77678033603828,19.304237003853196,19.347991943359375,63000
2011-05-09,19.36556505248747,19.37435013134518,18.855943331830538,19.339204788208008,106200
2011-05-10,19.453436295035807,19.637954860027268,19.24255913211893,19.462223052978516,115300
2011-05-11,19.42707084444685,19.42707084444685,18.57477405957128,18.847158432006836,119400
2011-05-12,18.724148228992696,19.418286878175426,18.37268636429996,19.409500122070312,114300
2011-05-13,19.3831385883321,19.3831385883321,19.040463502115923,19.19862174987793,70100
2011-05-16,19.058032158224147,19.418280663731455,18.847155106895613,19.128324508666992,109000
2011-05-17,18.97017192714702,19.435859934377817,18.135448551671633,18.451765060424805,172400
2011-05-18,18.460546493530273,18.557199104648298,18.18816384280893,18.460546493530273,77600
2011-05-19,18.627491569332292,18.697783920782904,18.267243058660178,18.645063400268555,60800
2011-05-20,18.50448038410253,19.014100397548212,18.328750327408642,18.864728927612305,107600
2011-05-23,18.574772308597517,19.47100110730329,18.539626968439507,19.391921997070312,124600
2011-05-24,19.427073634280543,19.541298111842295,19.119543874211008,19.409500122070312,114000
2011-05-25,19.321632183185876,19.86639927248199,19.321632183185876,19.813678741455078,90600
2011-05-26,19.708238760195723,20.042127038714117,19.708238760195723,20.024555206298828,90600
2011-05-27,20.068490982055664,20.200288966805044,19.901545974225222,20.068490982055664,74600
2011-05-31,20.20907343929361,21.087728806219424,20.077275469435165,21.052581787109375,1366200
2011-06-01,21.052582345851253,21.158021730077675,20.11242134643282,20.296939849853516,178800
2011-06-02,20.35844059804461,20.490238539931642,19.796101818845667,20.05091094970703,93200
2011-06-03,19.76095794644105,20.156353510816853,19.54129411643272,19.90154266357422,97000
2011-06-06,19.919116927963415,20.27057873413152,19.576441876437276,19.6467342376709,90000
2011-06-07,19.82246632816267,19.945479229816904,19.435859139827244,19.471004486083984,72500
2011-06-08,19.43585968524651,19.576444426023148,18.9174528251693,18.943811416625977,100400
2011-06-09,19.07560751827782,19.901544045722414,19.07560751827782,19.796106338500977,97200
2011-06-10,19.67310021589539,19.945484684411227,19.30406476181518,19.462223052978516,226800
2011-06-13,19.567657262874334,19.6467363874027,19.286487787174494,19.427072525024414,148200
2011-06-14,19.611596822711906,19.673102459422278,19.444651754567392,19.55887794494629,115400
2011-06-15,19.32163985478038,20.305735037952775,19.163481550707775,19.681888580322266,171600
2011-06-16,19.673097281424205,20.235437974558934,19.1986241546101,19.980627059936523,160400
2011-06-17,20.07727813161239,20.639617104720422,19.77853513317316,19.804895401000977,255300
2011-06-20,19.760957740187898,20.296938016102626,19.708238890788714,20.121206283569336,110000
2011-06-21,20.30572524202382,20.850490608908366,20.209072619295057,20.762624740600586,184800
2011-06-22,20.613249807547998,21.166803511847867,20.613249807547998,21.035005569458008,237300
2011-06-23,20.718699051405732,21.210745719825933,20.323303359700397,21.140453338623047,224000
2011-06-24,21.210737491766867,21.254671260415005,20.736264521680354,21.122873306274414,508600
2011-06-27,21.08772950430189,21.623709832158255,20.97350504021721,21.606136322021484,243100
2011-06-28,21.650073737570473,22.089401543452357,21.562209517116163,22.001537322998047,141200
2011-06-29,22.10696537344707,22.10696537344707,21.676424513399315,21.95759391784668,186300
2011-06-30,22.03667369650003,22.256337509932408,21.8345833903587,22.019100189208984,66000
2011-07-01,22.054252033714477,22.300274486060914,22.04546527814464,22.177263259887695,87400
2011-07-05,22.22998073429375,22.51115186732783,22.194835390103343,22.502365112304688,140700
2011-07-06,22.48479685672784,22.71324751300967,22.4672233425748,22.581449508666992,107900
2011-07-07,22.809894065280428,23.064704943373624,22.704456352615967,22.976839065551758,123900
2011-07-08,22.642944561454165,22.94168745897764,22.52871844868837,22.871395111083984,88100
2011-07-11,22.65173800524542,22.818681333365568,22.15090299317818,22.177263259887695,145400
2011-07-12,22.13332704890197,22.449641811181205,22.106966787086215,22.212406158447266,71400
2011-07-13,22.405716844225722,22.845044625485052,22.37935657402527,22.519941329956055,42200
2011-07-14,22.440851801093626,22.695660905702784,22.080601672395296,22.37055778503418,103800
2011-07-15,22.414503600959208,22.801112517720114,22.30027743932639,22.519941329956055,90200
2011-07-18,22.405714993873666,22.49358087804972,21.8785213647197,21.88730812072754,42800
2011-07-19,22.036680158563335,22.67809827965966,21.922455679480006,22.6693115234375,55000
2011-07-20,22.669308739633607,22.897759345648787,22.15968867264656,22.46721839904785,69800
2011-07-21,22.60780828732722,22.950485112480106,22.388144386340592,22.722034454345703,68800
2011-07-22,22.713237818232663,22.713237818232663,22.51993259686355,22.537506103515625,61200
2011-07-25,22.405718247598973,22.722034806206846,22.229986453727356,22.414505004882812,80500
2011-07-26,22.48479412204188,22.48479412204188,21.86973460871186,21.88730812072754,125200
2011-07-27,22.97683240510391,22.97683240510391,21.61491755931009,21.922447204589844,163800
2011-07-28,21.913662451257878,22.84503654900317,21.869728683122503,22.642946243286133,141100
2011-07-29,22.4320654042738,23.02076439088041,22.22997345670615,22.959257125854492,301100
2011-08-01,23.055909723565037,23.723687803589073,22.625368923793282,22.959257125854492,274500
2011-08-02,22.80110705245835,23.477670399744447,22.757173279321535,23.0647029876709,200000
2011-08-03,23.134993894317855,23.837917461294058,22.932903578299943,23.79398536682129,205200
2011-08-04,23.57432361462427,23.90821191930825,23.2843674082743,23.30194091796875,313700
2011-08-05,23.504023916165053,23.723687691082485,22.467210630410527,22.599008560180664,205100
