Date,Open,High,Low,Close,Volume
2015-01-02,108.45487656041514,108.70661857274257,106.95274759469129,108.38774108886719,791300
2015-01-05,104.87161543187865,105.92058332824874,103.38627330527912,103.73873138427734,1631500
2015-01-06,103.71353184381285,104.51075114095661,101.6995189723546,102.21980285644531,1757300
2015-01-07,103.21847469413281,104.04086861037521,102.53874532418145,103.01707458496094,1309100
2015-01-08,104.7457436875904,106.2898278440767,104.0408402961281,106.27304077148438,1171100
2015-01-09,106.61710523878652,106.61710523878652,104.8296597504347,105.61009216308594,2069500
2015-01-12,105.61850300622531,106.40732908442381,104.79610917976375,105.55976104736328,2788300
2015-01-13,106.48282673366293,107.65766563526743,102.76528431743537,104.20027160644531,1580600
2015-01-14,102.51353247137973,103.21004225356907,101.59043564728852,102.68975830078125,1452800
2015-01-15,103.40308149054383,103.50377833162551,100.5918482347326,100.64219665527344,1375800
2015-01-16,100.49112652142843,100.8267975355901,98.921868211598,100.70092010498047,2216700
2015-01-20,100.88555741932024,102.08557718668497,100.0212087257961,101.64081573486328,1220600
2015-01-21,101.27157600752953,102.7149571304579,100.8435952321512,102.47159576416016,1129400
2015-01-22,102.96668354674001,103.49536745069169,101.73310270976692,103.21004486083984,1845400
2015-01-23,102.92473426731036,103.57928922930942,102.25339223314138,102.35409545898438,1284900
2015-01-26,102.5723130761091,103.12616497693028,101.49816422160632,103.01707458496094,2211400
2015-01-27,102.78207233765548,103.71354993184315,99.99601388368909,101.83380126953125,3174100
2015-01-28,101.7750649985221,101.7750649985221,97.71346418355314,98.24214172363281,2957100
2015-01-29,98.36803404615262,99.59322802459623,97.38620143637422,99.52609252929688,1175800
2015-01-30,98.61136776089224,99.63516136872505,97.56239994998016,97.73023223876953,1316800
2015-02-02,98.56101760018397,100.41559841143744,97.60435942371035,100.39881134033203,1620800
2015-02-03,101.145679028699,101.87576298664382,100.83518863009078,101.74988555908203,1093500
2015-02-04,101.33030622727337,101.57366756538165,99.97084142892818,100.46595764160156,1094200
2015-02-05,100.70093040189086,101.69955001047528,100.05476891553153,100.97785949707031,841900
2015-02-06,101.28997399002849,102.23479825386119,101.121258359671,101.72020721435547,1578000
2015-02-09,101.35747878542804,102.50476327366158,101.00317204420321,101.9395523071289,1268700
2015-02-10,102.53006547155988,102.59755430580452,101.18875224432787,102.3360366821289,1301300
2015-02-11,102.24325905154825,102.39510573714927,100.38736083739401,101.54308319091797,1399600
2015-02-12,102.2432298840631,103.07838963466347,101.84674750774158,102.77469635009766,1069800
2015-02-13,103.01934436871994,105.2211175887742,102.89280442028561,104.6559066772461,1327100
2015-02-17,104.57998866668693,104.86680654853897,103.20493106813375,103.930419921875,777400
2015-02-18,103.84606776734265,104.35222116276272,103.06152775181019,103.63516998291016,865000
2015-02-19,102.96872737791774,104.08226737000273,102.74939832638884,103.97260284423828,907700
2015-02-20,103.6604673808225,104.41970062383484,102.84218945700317,104.34378051757812,924600
2015-02-23,104.09067371194753,104.33531582900434,103.10367396926434,103.87977600097656,682500
