Date,Open,High,Low,Close,Volume
2021-01-04,63.523609691038295,63.9655887895248,61.6428219243119,61.6804313659668,2569600
2021-01-05,61.89672355131031,62.4609584321379,60.89896847874122,61.21963882446289,1366100
2021-01-06,61.896723704089624,63.316720444475386,61.36069948978498,62.921756744384766,1596000
2021-01-07,63.28851361831859,63.9044704873195,62.86063266326249,63.739898681640625,1542500
2021-01-08,63.4483709291471,63.91856782985265,61.92493038799244,62.846519470214844,1914000
2021-01-11,62.272882634335396,62.80890684821442,61.887317707432274,62.404537200927734,1506200
2021-01-12,62.31990325588624,62.818318070852186,61.191433397579154,61.34189987182617,1722000
2021-01-13,61.30428325021032,61.628720307482446,60.04415163968169,60.15700149536133,3172600
2021-01-14,60.37328291310905,61.47354918150306,59.99712752168069,61.06917953491211,3088300
2021-01-15,60.946919682291956,61.77447081534529,59.724408463763694,61.62400436401367,1841100
2021-01-19,62.06598673206681,62.489161044476965,61.05035977272063,61.473541259765625,2489200
2021-01-20,61.8779201681102,62.53619301419472,61.0221582935644,61.30427932739258,1737200
2021-01-21,61.35129304418076,61.35129304418076,59.667990771385206,59.73381805419922,3945600
2021-01-22,59.73382733517227,61.323091904394644,59.43290154203334,61.012760162353516,3546500
2021-01-25,60.18520206371435,60.75884284485494,58.30441449922328,60.39208984375,4500200
2021-01-26,60.74944431675467,61.21023531742816,58.55832840195232,59.72441482543945,2742100
2021-01-27,58.94388905326004,59.25421717019148,57.62733617811612,58.53011703491211,3241300
2021-01-28,58.86866092654413,60.956336682193125,58.61475771217661,60.02534866333008,3235000
2021-01-29,61.22905100055025,62.05659509830451,59.667997178321556,60.796470642089844,10353200
2021-02-01,62.05658919847044,62.07540109358347,59.24481354848028,60.70242691040039,3731500
2021-02-02,61.17262855716693,62.79950605265343,60.65540902123979,60.78706359863281,4327800
2021-02-03,60.78706008787222,61.00335383803234,59.19779571534452,60.23223114013672,3542100
2021-02-04,60.08176726846312,60.30745980146799,59.244817249543644,59.51753234863281,2303900
2021-02-05,59.000309783044145,60.37328031052329,58.89686588898232,60.11937713623047,3697900
2021-02-08,59.95010942488815,60.68361549814504,59.38587453581637,59.93130111694336,1787100
2021-02-09,59.75263138156888,60.74286751344583,59.44229966167376,60.52375411987305,2819100
2021-02-10,61.069180744052204,61.97195800613627,60.74944309466473,61.41712188720703,1934100
2021-02-11,61.351090385157356,61.507675614677936,59.31831429254787,59.83240509033203,4298900
2021-02-12,59.323039535691215,60.879457196744276,59.323039535691215,60.304054260253906,2021600
2021-02-16,60.662493426734265,60.69079074940558,59.030618781512906,59.60601806640625,3228400
